0.003250	 13.152858	 -0.733721	 12.907818	 1.242782	 11.630230	 1.995020	 11.251893	 6.595267	 6.529243	 10.613375	 7.625422	 10.501723	 6.282705	 9.910891	 2.050230	 12.999867	 -4.211240	 10.644052	 -6.109091	 10.710835
0.003300	 13.202763	 -0.736799	 12.957626	 1.238414	 11.672008	 1.967550	 11.299022	 6.611969	 6.510551	 10.659750	 7.656301	 10.541048	 6.328853	 9.930135	 2.053846	 13.049736	 -4.261047	 10.648438	 -6.156509	 10.726695
0.003350	 13.252685	 -0.739595	 13.007460	 1.234345	 11.713875	 1.940214	 11.346098	 6.628816	 6.491445	 10.705955	 7.686821	 10.580653	 6.374816	 9.949816	 2.057126	 13.099628	 -4.310873	 10.652609	 -6.203958	 10.742459
0.003400	 13.302622	 -0.742105	 13.057318	 1.230578	 11.755828	 1.913014	 11.393122	 6.645808	 6.471929	 10.751989	 7.716979	 10.620534	 6.420589	 9.969936	 2.060070	 13.149542	 -4.360717	 10.656563	 -6.251440	 10.758127
0.003450	 13.352573	 -0.744328	 13.107198	 1.227115	 11.797869	 1.885948	 11.440094	 6.662943	 6.452008	 10.797849	 7.746773	 10.660687	 6.466167	 9.990495	 2.062681	 13.199473	 -4.410577	 10.660299	 -6.298954	 10.773697
0.003500	 13.402535	 -0.746263	 13.157098	 1.223958	 11.839997	 1.859017	 11.487014	 6.680220	 6.431684	 10.843532	 7.776201	 10.701110	 6.511543	 10.011494	 2.064960	 13.249421	 -4.460453	 10.663817	 -6.346500	 10.789169
0.003550	 13.452508	 -0.747909	 13.207017	 1.221108	 11.882210	 1.832221	 11.533883	 6.697636	 6.410962	 10.889035	 7.805260	 10.741798	 6.556713	 10.032934	 2.066908	 13.299383	 -4.510344	 10.667115	 -6.394078	 10.804543
0.003600	 13.502489	 -0.749263	 13.256952	 1.218567	 11.924508	 1.805559	 11.580700	 6.715191	 6.389847	 10.934358	 7.833949	 10.782748	 6.601671	 10.054814	 2.068528	 13.349357	 -4.560249	 10.670193	 -6.441688	 10.819816
0.003650	 13.552478	 -0.750324	 13.306902	 1.216338	 11.966891	 1.779032	 11.627465	 6.732883	 6.368341	 10.979496	 7.862265	 10.823958	 6.646412	 10.077137	 2.069820	 13.399340	 -4.610167	 10.673049	 -6.489330	 10.834990
0.003700	 13.602472	 -0.751090	 13.356866	 1.214422	 12.009359	 1.752640	 11.674179	 6.750710	 6.346448	 11.024448	 7.890206	 10.865422	 6.690929	 10.099901	 2.070787	 13.449331	 -4.660098	 10.675683	 -6.537004	 10.850062
0.003750	 13.652470	 -0.751561	 13.406840	 1.212822	 12.051909	 1.726383	 11.720842	 6.768671	 6.324173	 11.069212	 7.917771	 10.907137	 6.735217	 10.123107	 2.071430	 13.499326	 -4.710040	 10.678093	 -6.584711	 10.865031
0.003800	 13.702470	 -0.751733	 13.456823	 1.211539	 12.094543	 1.700261	 11.767454	 6.786764	 6.301520	 11.113786	 7.944956	 10.949101	 6.779271	 10.146755	 2.071751	 13.549325	 -4.759992	 10.680278	 -6.632449	 10.879898
0.003850	 13.752469	 -0.751607	 13.506814	 1.210574	 12.137259	 1.674273	 11.814015	 6.804987	 6.278491	 11.158167	 7.971761	 10.991308	 6.823084	 10.170846	 2.071751	 13.599325	 -4.809953	 10.682238	 -6.680220	 10.894662
0.003900	 13.802467	 -0.751180	 13.556810	 1.209931	 12.180056	 1.648421	 11.860525	 6.823339	 6.255092	 11.202353	 7.998184	 11.033756	 6.866651	 10.195379	 2.071432	 13.649324	 -4.859923	 10.683970	 -6.728023	 10.909321
0.003950	 13.852462	 -0.750450	 13.606809	 1.209611	 12.222935	 1.622703	 11.906985	 6.841817	 6.231325	 11.246344	 8.024223	 11.076441	 6.909966	 10.220355	 2.070796	 13.699320	 -4.909901	 10.685476	 -6.775858	 10.923875
0.004000	 13.902451	 -0.749417	 13.656809	 1.209616	 12.265895	 1.597120	 11.953395	 6.860421	 6.207195	 11.290135	 8.049875	 11.119358	 6.953024	 10.245772	 2.069845	 13.749311	 -4.959884	 10.686752	 -6.823725	 10.938322
0.004050	 13.952433	 -0.748078	 13.706807	 1.209948	 12.308935	 1.571673	 11.999755	 6.879149	 6.182705	 11.333727	 8.075141	 11.162505	 6.995817	 10.271631	 2.068579	 13.799295	 -5.009873	 10.687798	 -6.871624	 10.952663
0.004100	 14.002406	 -0.746432	 13.756803	 1.210608	 12.352054	 1.546360	 12.046066	 6.897998	 6.157860	 11.377117	 8.100018	 11.205877	 7.038341	 10.297932	 2.067002	 13.849270	 -5.059867	 10.688614	 -6.919556	 10.966896
0.004150	 14.052368	 -0.744478	 13.806793	 1.211598	 12.395252	 1.521182	 12.092328	 6.916967	 6.132662	 11.420303	 8.124504	 11.249470	 7.080589	 10.324673	 2.065114	 13.899234	 -5.109863	 10.689198	 -6.967519	 10.981021
0.004200	 14.102316	 -0.742214	 13.856775	 1.212921	 12.438528	 1.496139	 12.138542	 6.936054	 6.107116	 11.463284	 8.148599	 11.293281	 7.122555	 10.351854	 2.062918	 13.949186	 -5.159862	 10.689549	 -7.015515	 10.995036
0.004250	 14.152250	 -0.739639	 13.906748	 1.214579	 12.481883	 1.471232	 12.184707	 6.955258	 6.081225	 11.506059	 8.172301	 11.337307	 7.164234	 10.379474	 2.060415	 13.999123	 -5.209862	 10.689665	 -7.063542	 11.008941
0.004300	 14.202166	 -0.736750	 13.956708	 1.216572	 12.525314	 1.446459	 12.230824	 6.974576	 6.054992	 11.548625	 8.195609	 11.381542	 7.205619	 10.407532	 2.057607	 14.049044	 -5.259861	 10.689547	 -7.111602	 11.022735
0.004350	 14.252064	 -0.733547	 14.006653	 1.218903	 12.568823	 1.421821	 12.276894	 6.994007	 6.028423	 11.590981	 8.218521	 11.425983	 7.246704	 10.436028	 2.054496	 14.098947	 -5.309860	 10.689193	 -7.159694	 11.036417
0.004400	 14.301940	 -0.730028	 14.056582	 1.221574	 12.612408	 1.397319	 12.322917	 7.013548	 6.001519	 11.633126	 8.241037	 11.470626	 7.287483	 10.464960	 2.051083	 14.148830	 -5.359857	 10.688603	 -7.207817	 11.049986
0.004450	 14.351792	 -0.726192	 14.106491	 1.224587	 12.656068	 1.372951	 12.368894	 7.033199	 5.974285	 11.675058	 8.263156	 11.515467	 7.327950	 10.494326	 2.047371	 14.198692	 -5.409850	 10.687774	 -7.255973	 11.063442
0.004500	 14.401619	 -0.722037	 14.156378	 1.227943	 12.699803	 1.348719	 12.414825	 7.052956	 5.946724	 11.716776	 8.284876	 11.560503	 7.368099	 10.524126	 2.043361	 14.248531	 -5.459838	 10.686706	 -7.304160	 11.076783
0.004550	 14.451418	 -0.717562	 14.206241	 1.231643	 12.743613	 1.324621	 12.460710	 7.072818	 5.918840	 11.758278	 8.306196	 11.605729	 7.407923	 10.554358	 2.039055	 14.298345	 -5.509821	 10.685397	 -7.352379	 11.090009
